Bandit,Reward,Algorithm
3,4.138210453145707,ThompsonSamplingBandit
3,2.8479344494555683,ThompsonSamplingBandit
3,4.256948825778479,ThompsonSamplingBandit
3,2.525558953060629,ThompsonSamplingBandit
3,3.9104032975079033,ThompsonSamplingBandit
3,4.95012001110678,ThompsonSamplingBandit
3,2.6285116904476507,ThompsonSamplingBandit
3,4.731337774834015,ThompsonSamplingBandit
3,3.1057893170603807,ThompsonSamplingBandit
3,3.7137103474919857,ThompsonSamplingBandit
3,5.136712244410761,ThompsonSamplingBandit
3,4.497641711254237,ThompsonSamplingBandit
3,5.516726424388106,ThompsonSamplingBandit
3,4.355759862663358,ThompsonSamplingBandit
3,2.4457552491966164,ThompsonSamplingBandit
3,4.8931712735036035,ThompsonSamplingBandit
3,5.06187382042677,ThompsonSamplingBandit
3,4.114418748429581,ThompsonSamplingBandit
3,6.1563750911617205,ThompsonSamplingBandit
3,6.214508538899796,ThompsonSamplingBandit
3,3.838936088884975,ThompsonSamplingBandit
3,4.011679138808426,ThompsonSamplingBandit
3,4.008540293730296,ThompsonSamplingBandit
3,3.394962773968367,ThompsonSamplingBandit
3,4.235177078920334,ThompsonSamplingBandit
3,4.759205213475615,ThompsonSamplingBandit
3,3.509815238654996,ThompsonSamplingBandit
3,3.5408816231149935,ThompsonSamplingBandit
3,5.182313805527629,ThompsonSamplingBandit
3,3.5931727626365824,ThompsonSamplingBandit
3,2.1098844405951795,ThompsonSamplingBandit
3,3.7677236180732625,ThompsonSamplingBandit
3,3.5616877075377777,ThompsonSamplingBandit
3,4.438864911352505,ThompsonSamplingBandit
3,3.543129847919314,ThompsonSamplingBandit
3,3.7619430326731904,ThompsonSamplingBandit
3,5.32319246567419,ThompsonSamplingBandit
3,6.134701434777739,ThompsonSamplingBandit
3,2.838477243088886,ThompsonSamplingBandit
3,2.754990637145645,ThompsonSamplingBandit
3,3.0997848440137687,ThompsonSamplingBandit
3,4.196668750271203,ThompsonSamplingBandit
3,3.4224797644242995,ThompsonSamplingBandit
3,4.430716884011487,ThompsonSamplingBandit
3,3.9739806148631214,ThompsonSamplingBandit
3,4.957340784942635,ThompsonSamplingBandit
3,5.142657246540621,ThompsonSamplingBandit
3,2.6917783995273723,ThompsonSamplingBandit
